decision_time,symbol,route,valid,score,failed_checks
2026-06-02 23:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|asset_shock|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-02 23:00:00,SOLUSDT,IGNITION,False,13.0,market_state|asset_shock|base_structure|reclaim|higher_low|acceleration|rsi|relative_strength
2026-06-02 23:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,18.0,market_state|asset_shock|trend_structure|breakout|momentum|candle_quality|rsi|relative_strength
2026-06-02 23:00:00,XRPUSDT,IGNITION,False,17.0,market_state|asset_shock|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-02 23:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|asset_shock|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-02 23:00:00,LINKUSDT,IGNITION,False,17.0,market_state|asset_shock|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-02 23:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|asset_shock|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-02 23:00:00,DOGEUSDT,IGNITION,False,13.0,market_state|asset_shock|base_structure|reclaim|higher_low|acceleration|rsi|relative_strength
2026-06-02 23:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,18.0,market_state|asset_shock|trend_structure|breakout|momentum|candle_quality|rsi|relative_strength
2026-06-03 00:00:00,BTCUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|rsi
2026-06-03 00:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|rsi
2026-06-03 00:00:00,ETHUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 00:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-03 00:00:00,SOLUSDT,IGNITION,False,23.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi|relative_strength
2026-06-03 00:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,38.0,market_state|trend_structure|breakout|momentum|rsi|relative_strength
2026-06-03 00:00:00,XRPUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 00:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|rsi
2026-06-03 00:00:00,LINKUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 00:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|rsi
2026-06-03 00:00:00,DOGEUSDT,IGNITION,False,23.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi|relative_strength
2026-06-03 00:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,38.0,market_state|trend_structure|breakout|momentum|rsi|relative_strength
2026-06-03 01:00:00,BTCUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 01:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 01:00:00,ETHUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 01:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|rsi
2026-06-03 01:00:00,SOLUSDT,IGNITION,False,23.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi|relative_strength
2026-06-03 01:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,38.0,market_state|trend_structure|breakout|momentum|rsi|relative_strength
2026-06-03 01:00:00,XRPUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 01:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|rsi
2026-06-03 01:00:00,LINKUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 01:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-03 01:00:00,DOGEUSDT,IGNITION,False,18.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi|relative_strength
2026-06-03 01:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|volume|rsi|relative_strength
2026-06-03 02:00:00,BTCUSDT,IGNITION,False,22.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi
2026-06-03 02:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 02:00:00,ETHUSDT,IGNITION,False,22.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi
2026-06-03 02:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 02:00:00,SOLUSDT,IGNITION,False,18.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi|relative_strength
2026-06-03 02:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 02:00:00,XRPUSDT,IGNITION,False,22.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi
2026-06-03 02:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 02:00:00,LINKUSDT,IGNITION,False,22.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi
2026-06-03 02:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|rsi
2026-06-03 02:00:00,DOGEUSDT,IGNITION,False,18.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi|relative_strength
2026-06-03 02:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 03:00:00,BTCUSDT,IGNITION,False,32.0,market_state|base_structure|reclaim|acceleration|volume|rsi
2026-06-03 03:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 03:00:00,ETHUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 03:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-03 03:00:00,SOLUSDT,IGNITION,False,18.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi|relative_strength
2026-06-03 03:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 03:00:00,XRPUSDT,IGNITION,False,32.0,market_state|base_structure|reclaim|acceleration|volume|rsi
2026-06-03 03:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 03:00:00,LINKUSDT,IGNITION,False,22.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi
2026-06-03 03:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 03:00:00,DOGEUSDT,IGNITION,False,18.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi|relative_strength
2026-06-03 03:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 04:00:00,BTCUSDT,IGNITION,False,27.0,market_state|asset_shock|base_structure|reclaim|acceleration|rsi
2026-06-03 04:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|asset_shock|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-03 04:00:00,ETHUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|rsi
2026-06-03 04:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-03 04:00:00,SOLUSDT,IGNITION,False,23.0,market_state|asset_shock|base_structure|reclaim|acceleration|rsi|relative_strength
2026-06-03 04:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,18.0,market_state|asset_shock|trend_structure|breakout|momentum|candle_quality|rsi|relative_strength
2026-06-03 04:00:00,XRPUSDT,IGNITION,False,27.0,market_state|asset_shock|base_structure|reclaim|acceleration|rsi
2026-06-03 04:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|asset_shock|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-03 04:00:00,LINKUSDT,IGNITION,False,27.0,market_state|asset_shock|base_structure|reclaim|acceleration|rsi
2026-06-03 04:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|asset_shock|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-03 04:00:00,DOGEUSDT,IGNITION,False,33.0,market_state|base_structure|reclaim|acceleration|rsi|relative_strength
2026-06-03 04:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,28.0,market_state|trend_structure|breakout|momentum|candle_quality|rsi|relative_strength
2026-06-03 05:00:00,BTCUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 05:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|rsi
2026-06-03 05:00:00,ETHUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 05:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|rsi
2026-06-03 05:00:00,SOLUSDT,IGNITION,False,23.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi|relative_strength
2026-06-03 05:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|volume|rsi|relative_strength
2026-06-03 05:00:00,XRPUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 05:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|rsi
2026-06-03 05:00:00,LINKUSDT,IGNITION,False,22.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi
2026-06-03 05:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|rsi
2026-06-03 05:00:00,DOGEUSDT,IGNITION,False,18.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi|relative_strength
2026-06-03 05:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|volume|rsi|relative_strength
2026-06-03 06:00:00,BTCUSDT,IGNITION,False,32.0,market_state|base_structure|reclaim|higher_low|acceleration
2026-06-03 06:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|rsi
2026-06-03 06:00:00,ETHUSDT,IGNITION,False,23.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi|relative_strength
2026-06-03 06:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,38.0,market_state|trend_structure|breakout|momentum|rsi|relative_strength
2026-06-03 06:00:00,SOLUSDT,IGNITION,False,23.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi|relative_strength
2026-06-03 06:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|volume|rsi|relative_strength
2026-06-03 06:00:00,XRPUSDT,IGNITION,False,54.0,market_state|base_structure|higher_low|acceleration
2026-06-03 06:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|rsi
2026-06-03 06:00:00,LINKUSDT,IGNITION,False,32.0,market_state|base_structure|reclaim|higher_low|acceleration
2026-06-03 06:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|rsi
2026-06-03 06:00:00,DOGEUSDT,IGNITION,False,32.0,market_state|base_structure|reclaim|higher_low|acceleration
2026-06-03 06:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,42.0,market_state|trend_structure|breakout|momentum|rsi
2026-06-03 07:00:00,BTCUSDT,IGNITION,False,27.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi
2026-06-03 07:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-03 07:00:00,ETHUSDT,IGNITION,False,18.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi|relative_strength
2026-06-03 07:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 07:00:00,SOLUSDT,IGNITION,False,23.0,market_state|base_structure|reclaim|higher_low|acceleration|rsi|relative_strength
2026-06-03 07:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 07:00:00,XRPUSDT,IGNITION,False,36.0,market_state|base_structure|reclaim|higher_low|acceleration
2026-06-03 07:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,44.0,market_state|trend_structure|momentum|candle_quality|volume|rsi
2026-06-03 07:00:00,LINKUSDT,IGNITION,False,32.0,market_state|base_structure|reclaim|higher_low|acceleration
2026-06-03 07:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|candle_quality|rsi
2026-06-03 07:00:00,DOGEUSDT,IGNITION,False,22.0,market_state|base_structure|reclaim|higher_low|acceleration|volume|rsi
2026-06-03 07:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 08:00:00,BTCUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-06-03 08:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|rsi
2026-06-03 08:00:00,ETHUSDT,IGNITION,False,28.0,market_state|base_structure|reclaim|acceleration|volume|rsi|relative_strength
2026-06-03 08:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|volume|rsi|relative_strength
2026-06-03 08:00:00,SOLUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume|relative_strength
2026-06-03 08:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|volume|rsi|relative_strength
2026-06-03 08:00:00,XRPUSDT,IGNITION,False,41.0,market_state|base_structure|reclaim|acceleration|volume
2026-06-03 08:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-06-03 08:00:00,LINKUSDT,IGNITION,False,64.0,market_state|base_structure|acceleration
2026-06-03 08:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|rsi
2026-06-03 08:00:00,DOGEUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-06-03 08:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 09:00:00,BTCUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|rsi
2026-06-03 09:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 09:00:00,ETHUSDT,IGNITION,False,36.0,market_state|base_structure|reclaim|acceleration|volume|rsi
2026-06-03 09:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|rsi
2026-06-03 09:00:00,SOLUSDT,IGNITION,False,28.0,market_state|base_structure|reclaim|acceleration|volume|rsi|relative_strength
2026-06-03 09:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 09:00:00,XRPUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-06-03 09:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-06-03 09:00:00,LINKUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-06-03 09:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 09:00:00,DOGEUSDT,IGNITION,False,33.0,market_state|base_structure|reclaim|acceleration|volume|relative_strength
2026-06-03 09:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 10:00:00,BTCUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|rsi
2026-06-03 10:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,36.0,market_state|trend_structure|breakout|momentum|volume|rsi
2026-06-03 10:00:00,ETHUSDT,IGNITION,False,32.0,market_state|base_structure|reclaim|acceleration|volume|rsi
2026-06-03 10:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 10:00:00,SOLUSDT,IGNITION,False,28.0,market_state|base_structure|reclaim|acceleration|volume|rsi|relative_strength
2026-06-03 10:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 10:00:00,XRPUSDT,IGNITION,False,42.0,market_state|base_structure|reclaim|acceleration
2026-06-03 10:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 10:00:00,LINKUSDT,IGNITION,False,42.0,market_state|base_structure|reclaim|acceleration
2026-06-03 10:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 10:00:00,DOGEUSDT,IGNITION,False,28.0,market_state|base_structure|reclaim|acceleration|volume|rsi|relative_strength
2026-06-03 10:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 11:00:00,BTCUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-06-03 11:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 11:00:00,ETHUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume|relative_strength
2026-06-03 11:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 11:00:00,SOLUSDT,IGNITION,False,41.0,market_state|base_structure|reclaim|acceleration|volume
2026-06-03 11:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,54.0,market_state|trend_structure|momentum|volume|rsi
2026-06-03 11:00:00,XRPUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-06-03 11:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,30.0,market_state|trend_structure|breakout|momentum|candle_quality|volume
2026-06-03 11:00:00,LINKUSDT,IGNITION,False,59.0,market_state|base_structure|acceleration|volume
2026-06-03 11:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,58.0,market_state|trend_structure|momentum|volume
2026-06-03 11:00:00,DOGEUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume|relative_strength
2026-06-03 11:00:00,DOGEUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|volume|rsi|relative_strength
2026-06-03 12:00:00,BTCUSDT,IGNITION,False,32.0,market_state|base_structure|reclaim|acceleration|volume|rsi
2026-06-03 12:00:00,BTCUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 12:00:00,ETHUSDT,IGNITION,False,28.0,market_state|base_structure|reclaim|acceleration|volume|rsi|relative_strength
2026-06-03 12:00:00,ETHUSDT,ADAPTIVE_BREAKOUT,False,22.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi|relative_strength
2026-06-03 12:00:00,SOLUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-06-03 12:00:00,SOLUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 12:00:00,XRPUSDT,IGNITION,False,37.0,market_state|base_structure|reclaim|acceleration|volume
2026-06-03 12:00:00,XRPUSDT,ADAPTIVE_BREAKOUT,False,26.0,market_state|trend_structure|breakout|momentum|candle_quality|volume|rsi
2026-06-03 12:00:00,LINKUSDT,IGNITION,False,42.0,market_state|base_structure|reclaim|acceleration
2026-06-03 12:00:00,LINKUSDT,ADAPTIVE_BREAKOUT,False,32.0,market_state|trend_structure|breakout|momentum|candle_quality|rsi
